ID,Severity,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Wind_Speed(mph),Weather_Condition
24881,2,Redwood City,San Mateo,CA,64.4,,88.0,29.77,12.7,Light Rain
24882,3,Vallejo,Solano,CA,63.0,,87.0,29.73,15.0,Overcast
24883,3,Castro Valley,Alameda,CA,63.0,,81.0,29.76,15.0,Overcast
24884,3,Castro Valley,Alameda,CA,63.0,,81.0,29.76,15.0,Overcast
24885,3,Livermore,Alameda,CA,63.0,,93.0,29.73,10.4,Heavy Rain
24886,2,Tracy,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24887,3,Stockton,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24888,2,Lathrop,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24889,2,Stockton,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24890,2,Stockton,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24891,2,Linden,San Joaquin,CA,64.9,,90.0,29.72,11.5,Light Rain
24892,3,Half Moon Bay,San Mateo,CA,59.0,,100.0,29.79,8.1,Overcast
24893,3,Redwood City,San Mateo,CA,64.4,,88.0,29.77,12.7,Light Rain
24894,2,Lafayette,Contra Costa,CA,64.9,,75.0,29.7,16.1,Light Rain
24895,3,Martinez,Contra Costa,CA,64.9,,75.0,29.7,16.1,Light Rain
24896,2,Antioch,Contra Costa,CA,64.9,,75.0,29.7,16.1,Light Rain
24897,3,Tracy,Alameda,CA,63.0,,90.0,29.74,16.1,Heavy Rain
24898,3,Oakland,Alameda,CA,64.9,,87.0,29.77,16.1,Light Rain
24899,3,San Ramon,Contra Costa,CA,63.0,,90.0,29.74,16.1,Heavy Rain
24900,3,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24901,3,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24902,2,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24903,2,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24904,2,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24905,2,Sacramento,Sacramento,CA,59.0,,94.0,29.72,10.4,Light Rain
24906,2,Carmichael,Sacramento,CA,59.0,,94.0,29.72,10.4,Light Rain
24907,2,Wilton,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24908,2,Rancho Cordova,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24909,2,Rancho Cordova,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24910,2,Galt,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24911,3,Redwood City,San Mateo,CA,64.4,,83.0,29.78,11.5,Light Rain
24912,2,Concord,Contra Costa,CA,64.9,,75.0,29.7,16.1,Light Rain
24913,3,Pleasanton,Alameda,CA,63.0,,90.0,29.74,18.4,Overcast
24914,3,Pleasanton,Alameda,CA,63.0,,90.0,29.74,18.4,Overcast
24915,3,Vacaville,Solano,CA,62.1,,90.0,29.71,12.7,Overcast
24916,2,Salinas,Monterey,CA,70.0,,76.0,29.81,17.3,Scattered Clouds
24917,3,Sacramento,Sacramento,CA,59.0,,94.0,29.72,10.4,Light Rain
24918,3,Berkeley,Alameda,CA,66.9,,81.0,29.77,18.4,Mostly Cloudy
24919,3,Oakland,Alameda,CA,66.9,,81.0,29.77,18.4,Mostly Cloudy
24920,3,Oakland,Alameda,CA,66.9,,81.0,29.77,18.4,Mostly Cloudy
24921,2,Sacramento,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24922,2,Sacramento,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24923,3,Newcastle,Placer,CA,55.4,,94.0,29.73,5.8,Mostly Cloudy
24924,2,Shingle Springs,El Dorado,CA,50.0,,100.0,29.75,10.4,Overcast
24925,3,Sacramento,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24926,2,Elk Grove,Sacramento,CA,61.0,,87.0,29.71,10.4,Overcast
24927,2,Sacramento,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24928,3,Stockton,San Joaquin,CA,64.9,,90.0,29.74,8.1,Overcast
24929,2,Stockton,San Joaquin,CA,64.9,,90.0,29.74,8.1,Overcast
24930,2,Oakland,Alameda,CA,66.0,,78.0,29.77,18.4,Mostly Cloudy
24931,3,Davis,Solano,CA,62.6,,82.0,29.7,16.1,Clear
24932,2,Wilton,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24933,2,Auburn,Placer,CA,55.4,,94.0,29.74,10.4,Overcast
24934,3,Sacramento,Sacramento,CA,62.1,,90.0,29.72,15.0,Overcast
24935,3,Sacramento,Sacramento,CA,62.1,,90.0,29.72,15.0,Overcast
24936,2,Sacramento,Sacramento,CA,62.1,,90.0,29.72,15.0,Overcast
24937,2,Elk Grove,Sacramento,CA,62.1,,90.0,29.72,15.0,Overcast
24938,2,Roseville,Placer,CA,62.6,,82.0,29.73,16.1,Scattered Clouds
24939,2,Sacramento,Sacramento,CA,59.0,,94.0,29.71,15.0,Mostly Cloudy
24940,3,Citrus Heights,Sacramento,CA,62.6,,82.0,29.73,16.1,Scattered Clouds
24941,3,Roseville,Placer,CA,62.6,,82.0,29.73,16.1,Scattered Clouds
24942,3,Auburn,Placer,CA,55.4,,94.0,29.74,10.4,Overcast
24943,2,Shingle Springs,El Dorado,CA,51.8,,100.0,29.76,13.8,Overcast
24944,3,Applegate,Placer,CA,55.4,,94.0,29.74,10.4,Overcast
24945,3,Applegate,Placer,CA,55.4,,94.0,29.74,10.4,Overcast
24946,2,Placerville,El Dorado,CA,50.0,,100.0,29.77,10.4,Overcast
24947,3,Lodi,San Joaquin,CA,63.0,,87.0,29.76,17.3,Light Rain
24948,3,Stockton,San Joaquin,CA,63.0,,87.0,29.76,17.3,Light Rain
24949,2,Stockton,San Joaquin,CA,63.0,,87.0,29.76,17.3,Light Rain
24950,2,Galt,Sacramento,CA,63.0,,81.0,29.72,13.8,Mostly Cloudy
24951,3,Elk Grove,Sacramento,CA,62.1,,80.0,29.72,10.4,Mostly Cloudy
24952,2,Elverta,Sacramento,CA,62.6,,77.0,29.74,13.8,Mostly Cloudy
24953,2,Sacramento,Sacramento,CA,62.6,,77.0,29.74,13.8,Mostly Cloudy
24954,2,Rancho Cordova,Sacramento,CA,59.0,,94.0,29.77,16.1,Overcast
24955,2,El Dorado Hills,El Dorado,CA,59.0,,94.0,29.77,16.1,Overcast
24956,2,El Dorado Hills,El Dorado,CA,59.0,,94.0,29.77,16.1,Overcast
24957,3,Sacramento,Sacramento,CA,62.6,,77.0,29.74,13.8,Mostly Cloudy
24958,2,Sacramento,Sacramento,CA,62.1,,80.0,29.72,10.4,Mostly Cloudy
24959,2,Lodi,San Joaquin,CA,63.0,,78.0,29.75,20.7,Clear
24960,2,Galt,Sacramento,CA,62.1,,80.0,29.72,10.4,Mostly Cloudy
24961,2,Stockton,San Joaquin,CA,63.0,,78.0,29.75,20.7,Clear
24962,2,Stockton,San Joaquin,CA,63.0,,78.0,29.75,20.7,Clear
24963,2,Stockton,San Joaquin,CA,63.0,,78.0,29.75,20.7,Clear
24964,2,Plymouth,Amador,CA,50.0,,100.0,29.79,9.2,Overcast
24965,3,Fremont,Alameda,CA,64.9,,65.0,29.81,8.1,Overcast
24966,3,Tracy,Alameda,CA,62.1,,72.0,29.78,12.7,Light Rain
24967,2,West Sacramento,Yolo,CA,61.0,,83.0,29.75,11.5,Overcast
24968,2,West Sacramento,Yolo,CA,60.1,,90.0,29.77,11.5,Overcast
24969,2,Sacramento,Sacramento,CA,60.1,,90.0,29.77,11.5,Overcast
24970,2,Sacramento,Sacramento,CA,60.8,,82.0,29.76,17.3,Mostly Cloudy
24971,2,Wilton,Sacramento,CA,59.0,,94.0,29.77,16.1,Overcast
24972,2,Shingle Springs,El Dorado,CA,50.0,,100.0,29.81,17.3,Overcast
24973,3,Lathrop,San Joaquin,CA,61.0,,78.0,29.81,4.6,Mostly Cloudy
24974,3,Stockton,San Joaquin,CA,61.0,,78.0,29.81,4.6,Mostly Cloudy
24975,2,Stockton,San Joaquin,CA,61.0,,78.0,29.81,4.6,Mostly Cloudy
24976,2,Rancho Cordova,Sacramento,CA,59.0,,94.0,29.77,16.1,Overcast
24977,2,Auburn,Placer,CA,55.4,,100.0,29.76,12.7,Overcast
24978,3,Lodi,San Joaquin,CA,61.0,,78.0,29.81,4.6,Mostly Cloudy
24979,2,Tracy,San Joaquin,CA,61.0,,78.0,29.81,4.6,Mostly Cloudy
24980,2,Fair Oaks,Sacramento,CA,59.0,,94.0,29.77,16.1,Overcast
24981,2,Rancho Cordova,Sacramento,CA,59.0,,94.0,29.77,16.1,Overcast
24982,2,Cameron Park,El Dorado,CA,50.0,,100.0,29.81,18.4,Overcast
24983,2,Soquel,Santa Cruz,CA,62.1,,100.0,29.87,16.1,Overcast
24984,3,Sacramento,Sacramento,CA,60.1,,90.0,29.8,4.6,Overcast
24985,2,Sacramento,Sacramento,CA,60.1,,90.0,29.8,4.6,Overcast
24986,2,Placerville,El Dorado,CA,50.0,,100.0,29.81,19.6,Overcast
24987,2,San Andreas,Calaveras,CA,53.6,,100.0,29.91,4.6,Overcast
24988,2,San Martin,Santa Clara,CA,,,,,,
24989,2,Sebastopol,Sonoma,CA,57.0,,96.0,29.79,4.6,Mostly Cloudy
24990,3,San Pablo,Contra Costa,CA,62.1,,72.0,29.81,9.2,Overcast
24991,3,Hayward,Alameda,CA,64.0,,75.0,29.86,12.7,Light Rain
24992,2,Concord,Contra Costa,CA,62.1,,72.0,29.81,9.2,Overcast
24993,2,Castro Valley,Alameda,CA,63.0,,75.0,29.88,10.4,Mostly Cloudy
24994,2,Los Gatos,Santa Clara,CA,62.1,,86.0,29.84,6.9,Light Rain
24995,2,Concord,Contra Costa,CA,61.0,,72.0,29.83,6.9,Clear
24996,3,Oakland,Alameda,CA,63.0,,78.0,29.9,13.8,Partly Cloudy
24997,3,Los Altos,Santa Clara,CA,60.1,,78.0,29.94,3.5,Mostly Cloudy
24998,3,San Ramon,Contra Costa,CA,60.1,,78.0,29.9,9.2,Overcast
24999,3,Half Moon Bay,San Mateo,CA,59.0,,100.0,29.92,,Mostly Cloudy
25000,3,Burlingame,San Mateo,CA,62.1,,78.0,29.9,11.5,Scattered Clouds
25001,3,Vallejo,Solano,CA,60.1,,83.0,29.85,11.5,Mostly Cloudy
25002,2,Oakland,Alameda,CA,63.0,,78.0,29.9,13.8,Partly Cloudy
25003,3,Fairfield,Solano,CA,60.1,,83.0,29.85,11.5,Mostly Cloudy
25004,3,Martinez,Contra Costa,CA,59.0,,78.0,29.85,5.8,Partly Cloudy
25005,2,Concord,Contra Costa,CA,59.0,,78.0,29.85,5.8,Partly Cloudy
25006,2,San Jose,Santa Clara,CA,62.1,,72.0,29.92,9.2,Overcast
25007,3,Dixon,Solano,CA,57.2,,88.0,29.88,5.8,Scattered Clouds
25008,3,Emeryville,Alameda,CA,63.0,,78.0,29.9,13.8,Partly Cloudy
25009,2,Oakland,Alameda,CA,63.0,,78.0,29.9,13.8,Partly Cloudy
25010,2,San Jose,Santa Clara,CA,53.6,,94.0,30.03,,Scattered Clouds
25011,2,San Juan Bautista,San Benito,CA,60.8,,100.0,29.95,10.4,Mostly Cloudy
25012,2,Forestville,Sonoma,CA,54.0,,97.0,29.86,,Overcast
25013,2,Pacifica,San Mateo,CA,61.0,,81.0,29.91,8.1,Scattered Clouds
25014,2,Los Gatos,Santa Cruz,CA,60.1,,78.0,29.93,4.6,Clear
25015,2,Fremont,Alameda,CA,57.2,,94.0,30.0,5.8,Scattered Clouds
25016,3,Livermore,Alameda,CA,59.0,,81.0,29.91,8.1,Mostly Cloudy
25017,2,Millbrae,San Mateo,CA,61.0,,81.0,29.91,8.1,Scattered Clouds
25018,3,San Jose,Santa Clara,CA,60.1,,78.0,29.93,4.6,Clear
25019,3,San Jose,Santa Clara,CA,53.6,,94.0,30.03,,Scattered Clouds
25020,2,Gilroy,Santa Clara,CA,,,,,,
25021,3,Hayward,Alameda,CA,62.1,,72.0,29.96,8.1,Overcast
25022,2,Watsonville,Santa Cruz,CA,59.0,,100.0,29.97,3.5,Mostly Cloudy
25023,3,Pleasanton,Alameda,CA,57.0,,87.0,29.95,4.6,Light Rain
25024,2,San Francisco,San Francisco,CA,59.0,,83.0,29.95,10.4,Mostly Cloudy
25025,3,Livermore,Alameda,CA,57.0,,87.0,29.97,4.6,Overcast
25026,3,Danville,Contra Costa,CA,57.0,,83.0,29.96,5.8,Overcast
25027,3,Livermore,Alameda,CA,57.0,,83.0,29.99,9.2,Clear
25028,2,Pope Valley,Napa,CA,51.1,,100.0,29.98,,Fog
25029,2,Belmont,San Mateo,CA,55.4,,94.0,30.04,4.6,Partly Cloudy
25030,2,Martinez,Contra Costa,CA,57.0,,83.0,29.97,6.9,Partly Cloudy
25031,2,Rancho Cordova,Sacramento,CA,53.6,,100.0,30.02,6.9,Partly Cloudy
25032,3,Danville,Contra Costa,CA,61.0,,78.0,29.99,6.9,Overcast
25033,3,Walnut Creek,Contra Costa,CA,61.0,,78.0,29.99,6.9,Overcast
25034,2,Los Gatos,Santa Clara,CA,60.1,,78.0,30.04,3.5,Partly Cloudy
25035,3,Stockton,San Joaquin,CA,60.1,,86.0,30.05,,Clear
25036,3,Mendota,Fresno,CA,62.1,,84.0,30.04,3.5,Clear
25037,3,Pleasant Hill,Contra Costa,CA,61.0,,78.0,29.99,6.9,Overcast
25038,2,Placerville,El Dorado,CA,50.0,,100.0,30.09,,Mostly Cloudy
25039,3,Walnut Creek,Contra Costa,CA,61.0,,78.0,29.99,6.9,Overcast
25040,2,Copperopolis,Calaveras,CA,51.8,,100.0,30.09,,Clear
25041,3,Woodland,Yolo,CA,60.8,,82.0,30.06,9.2,Clear
25042,2,Oakland,Alameda,CA,64.0,,75.0,30.06,,Scattered Clouds
25043,2,Fremont,Alameda,CA,62.1,,75.0,30.08,5.8,Scattered Clouds
25044,2,Santa Cruz,Santa Cruz,CA,62.6,,88.0,30.06,,Mostly Cloudy
25045,2,Sacramento,Sacramento,CA,62.1,,78.0,30.04,9.2,Partly Cloudy
25046,2,Stockton,San Joaquin,CA,64.0,,70.0,30.05,6.9,Clear
25047,2,San Mateo,San Mateo,CA,64.0,,65.0,30.05,9.2,Partly Cloudy
25048,3,San Jose,Santa Clara,CA,62.1,,72.0,30.06,3.5,Partly Cloudy
25049,3,Dublin,Alameda,CA,62.1,,72.0,30.05,3.5,Partly Cloudy
25050,2,Pittsburg,Contra Costa,CA,63.0,,72.0,30.02,5.8,Mostly Cloudy
25051,2,San Jose,Santa Clara,CA,62.6,,72.0,30.08,,Clear
25052,2,Sacramento,Sacramento,CA,61.0,,81.0,30.06,5.8,Clear
25053,3,Stockton,San Joaquin,CA,64.0,,70.0,30.05,6.9,Clear
25054,3,South San Francisco,San Mateo,CA,64.0,,65.0,30.05,9.2,Partly Cloudy
25055,2,Antioch,Contra Costa,CA,63.0,,72.0,30.02,5.8,Mostly Cloudy
25056,2,Sacramento,Sacramento,CA,61.0,,81.0,30.06,5.8,Clear
25057,2,Sacramento,Sacramento,CA,62.6,,77.0,30.06,8.1,Scattered Clouds
25058,2,San Francisco,San Francisco,CA,64.0,,65.0,30.05,9.2,Partly Cloudy
25059,2,Sacramento,Sacramento,CA,61.0,,81.0,30.06,5.8,Clear
25060,2,Pittsburg,Contra Costa,CA,63.0,,72.0,30.02,5.8,Mostly Cloudy
25061,2,San Mateo,San Mateo,CA,66.2,,60.0,30.08,6.9,Mostly Cloudy
25062,3,San Pablo,Contra Costa,CA,66.0,,60.0,30.02,4.6,Mostly Cloudy
25063,3,Pleasanton,Alameda,CA,63.0,,65.0,30.06,6.9,Haze
25064,3,Antelope,Sacramento,CA,62.6,,77.0,30.08,9.2,Partly Cloudy
25065,2,Pittsburg,Contra Costa,CA,66.0,,60.0,30.02,4.6,Mostly Cloudy
25066,3,Vallejo,Solano,CA,64.0,,75.0,30.04,4.6,Overcast
25067,2,Antelope,Sacramento,CA,64.4,,68.0,30.08,8.1,Scattered Clouds
25068,3,Lathrop,San Joaquin,CA,66.0,,63.0,30.06,9.2,Clear
25069,2,Castro Valley,Alameda,CA,64.9,,63.0,30.09,6.9,Scattered Clouds
25070,3,Richmond,Contra Costa,CA,66.0,,60.0,30.02,4.6,Mostly Cloudy
25071,2,Fairfield,Solano,CA,64.0,,75.0,30.04,4.6,Overcast
25072,2,Pittsburg,Contra Costa,CA,66.0,,60.0,30.02,4.6,Mostly Cloudy
25073,2,Sacramento,Sacramento,CA,64.0,,70.0,30.06,5.8,Clear
25074,2,San Mateo,San Mateo,CA,66.0,,59.0,30.06,6.9,Scattered Clouds
25075,2,San Francisco,San Francisco,CA,66.9,,57.0,30.06,10.4,Scattered Clouds
25076,2,Richmond,Contra Costa,CA,68.0,,50.0,30.02,5.8,Overcast
25077,2,Pittsburg,Contra Costa,CA,68.0,,50.0,30.02,5.8,Overcast
25078,2,Carmichael,Sacramento,CA,66.2,,60.0,30.07,10.4,Partly Cloudy
25079,3,Sacramento,Sacramento,CA,64.4,,59.0,30.08,8.1,Scattered Clouds
25080,3,Burlingame,San Mateo,CA,66.9,,57.0,30.06,10.4,Scattered Clouds
25081,3,San Jose,Santa Clara,CA,68.0,,55.0,30.06,,Scattered Clouds
25082,2,Sacramento,Sacramento,CA,66.2,,64.0,30.06,8.1,Mostly Cloudy
25083,2,Nevada City,Nevada,CA,50.0,,4.0,30.1,4.6,Mostly Cloudy
25084,3,San Leandro,Alameda,CA,66.9,,68.0,30.07,5.8,Scattered Clouds
25085,3,San Leandro,Alameda,CA,66.9,,68.0,30.07,5.8,Scattered Clouds
25086,2,Santa Clara,Santa Clara,CA,68.0,,55.0,30.06,,Scattered Clouds
25087,2,Orinda,Contra Costa,CA,66.0,,59.0,30.02,9.2,Scattered Clouds
25088,2,San Jose,Santa Clara,CA,70.0,,49.0,30.05,5.8,Scattered Clouds
25089,2,Sloughhouse,Sacramento,CA,68.0,,52.0,30.06,3.5,Mostly Cloudy
25090,2,San Mateo,San Mateo,CA,66.9,,59.0,30.06,10.4,Scattered Clouds
25091,2,Portola Valley,San Mateo,CA,68.0,,49.0,30.07,,Scattered Clouds
25092,3,Dublin,Alameda,CA,68.0,,47.0,30.03,,Haze
25093,3,Redwood City,San Mateo,CA,68.0,,52.0,30.06,5.8,Scattered Clouds
25094,3,Berkeley,Alameda,CA,66.9,,63.0,30.05,9.2,Partly Cloudy
25095,2,Los Gatos,Santa Clara,CA,71.1,,47.0,30.03,13.8,Scattered Clouds
25096,2,El Sobrante,Contra Costa,CA,71.1,,39.0,29.98,8.1,Scattered Clouds
25097,2,Santa Clara,Santa Clara,CA,69.1,,51.0,30.03,15.0,Partly Cloudy
25098,2,San Francisco,San Francisco,CA,66.9,,57.0,30.04,17.3,Partly Cloudy
25099,2,Monterey,Monterey,CA,64.0,,65.0,30.08,10.4,Clear
25100,2,Los Gatos,Santa Clara,CA,68.0,,52.0,30.02,16.1,Scattered Clouds
25101,2,Fairfield,Solano,CA,68.9,,53.0,30.02,11.5,Partly Cloudy
25102,3,Cupertino,Santa Clara,CA,64.9,,61.0,30.04,9.2,Clear
25103,2,San Francisco,San Francisco,CA,63.0,,70.0,30.04,11.5,Partly Cloudy
25104,2,San Jose,Santa Clara,CA,66.0,,56.0,30.03,16.1,Partly Cloudy
25105,3,Sacramento,Sacramento,CA,66.9,,52.0,30.0,9.2,Clear
25106,2,San Francisco,San Francisco,CA,63.0,,70.0,30.04,11.5,Partly Cloudy
25107,2,Millbrae,San Mateo,CA,63.0,,70.0,30.04,11.5,Partly Cloudy
25108,3,San Jose,Santa Clara,CA,66.0,,56.0,30.03,16.1,Partly Cloudy
25109,3,Livermore,Alameda,CA,61.0,,64.0,30.03,9.2,Haze
25110,3,Hayward,Alameda,CA,63.0,,63.0,30.07,9.2,Clear
25111,2,Morgan Hill,Santa Clara,CA,,,,,,
25112,2,Discovery Bay,Contra Costa,CA,61.0,,64.0,30.03,9.2,Haze
25113,3,Roseville,Placer,CA,68.0,,46.0,30.02,3.5,Clear
25114,2,San Mateo,San Mateo,CA,62.6,,68.0,30.05,6.9,Partly Cloudy
25115,3,San Francisco,San Francisco,CA,60.1,,78.0,30.06,11.5,Clear
25116,3,San Francisco,San Francisco,CA,63.0,,75.0,30.06,11.5,Partly Cloudy
25117,2,Castro Valley,Alameda,CA,61.0,,70.0,30.09,8.1,Clear
25118,2,Santa Cruz,Santa Cruz,CA,59.0,,90.0,30.05,4.6,Clear
25119,2,Milpitas,Santa Clara,CA,62.1,,70.0,30.06,9.2,Clear
25120,3,Sacramento,Sacramento,CA,60.1,,69.0,30.02,5.8,Clear
25121,3,San Jose,Santa Clara,CA,62.1,,70.0,30.06,9.2,Clear
25122,3,Sacramento,Sacramento,CA,60.1,,69.0,30.02,5.8,Clear
25123,2,Menlo Park,San Mateo,CA,59.0,,82.0,30.06,5.8,Clear
25124,3,Alamo,Contra Costa,CA,62.1,,58.0,30.01,4.6,Clear
25125,3,Danville,Contra Costa,CA,62.1,,58.0,30.01,4.6,Clear
25126,3,Brentwood,Contra Costa,CA,59.0,,72.0,30.05,10.4,Clear
25127,3,Vacaville,Solano,CA,60.1,,62.0,30.04,4.6,Clear
25128,3,San Francisco,San Francisco,CA,63.0,,75.0,30.06,11.5,Partly Cloudy
25129,2,Santa Rosa,Sonoma,CA,55.0,,83.0,30.04,,Clear
25130,3,Roseville,Placer,CA,68.0,,46.0,30.02,3.5,Clear
25131,2,Santa Rosa,Sonoma,CA,55.0,,83.0,30.04,,Clear
25132,2,Sacramento,Sacramento,CA,57.9,,75.0,30.04,4.6,Clear
25133,3,Richmond,Contra Costa,CA,61.0,,64.0,30.02,3.5,Clear
25134,2,San Mateo,San Mateo,CA,59.0,,72.0,30.08,3.5,Clear
25135,2,Concord,Contra Costa,CA,61.0,,64.0,30.02,3.5,Clear
25136,2,Davis,Yolo,CA,68.0,,49.0,30.02,4.6,Clear
25137,2,San Jose,Santa Clara,CA,60.8,,72.0,30.09,6.9,Clear
25138,2,Castro Valley,Alameda,CA,61.0,,72.0,30.09,6.9,Clear
25139,2,Santa Clara,Santa Clara,CA,61.0,,72.0,30.07,5.8,Clear
25140,3,San Jose,Santa Clara,CA,59.0,,77.0,30.1,6.9,Clear
25141,2,San Mateo,San Mateo,CA,59.0,,72.0,30.09,3.5,Clear
25142,3,San Francisco,San Francisco,CA,60.1,,83.0,30.08,,Clear
25143,2,Sunnyvale,Santa Clara,CA,59.0,,72.0,30.1,,Clear
25144,2,Gustine,Merced,CA,57.2,,82.0,30.04,8.1,Clear
25145,2,Concord,Contra Costa,CA,60.1,,67.0,30.03,3.5,Clear
25146,3,Tracy,San Joaquin,CA,55.9,,84.0,30.06,6.9,Clear
25147,3,Hayward,Alameda,CA,60.1,,72.0,30.11,5.8,Clear
25148,3,Redwood City,San Mateo,CA,59.0,,77.0,30.09,3.5,Clear
25149,2,San Jose,Santa Clara,CA,61.0,,70.0,30.08,6.9,Partly Cloudy
25150,2,Dublin,Alameda,CA,55.9,,80.0,30.07,,Clear
25151,2,Middletown,Lake,CA,51.1,,92.0,30.08,,Clear
25152,3,Dublin,Alameda,CA,54.0,,83.0,30.09,,Clear
25153,3,Stockton,San Joaquin,CA,54.0,,83.0,30.07,8.1,Clear
25154,3,Emeryville,Alameda,CA,55.9,,87.0,30.1,,Clear
25155,2,Saint Helena,Napa,CA,51.1,,92.0,30.08,,Clear
25156,2,Santa Clara,Santa Clara,CA,57.0,,74.0,30.1,,Scattered Clouds
25157,2,San Jose,Santa Clara,CA,59.0,,77.0,30.1,6.9,Clear
25158,2,Antelope,Sacramento,CA,68.0,,46.0,30.02,3.5,Clear
25159,2,Petaluma,Sonoma,CA,59.0,,82.0,30.22,10.4,
25160,2,Glen Ellen,Sonoma,CA,59.0,,82.0,30.22,10.4,
25161,2,Santa Rosa,Sonoma,CA,48.9,,97.0,30.09,,Clear
25162,3,Emeryville,Alameda,CA,55.9,,87.0,30.12,3.5,Clear
25163,3,Dublin,Alameda,CA,52.0,,86.0,30.1,3.5,Clear
25164,2,Sacramento,Sacramento,CA,51.1,,92.0,30.09,,Clear
25165,2,Galt,Sacramento,CA,51.1,,92.0,30.09,,Clear
25166,2,Morgan Hill,Santa Clara,CA,,,,,,
25167,2,Ben Lomond,Santa Cruz,CA,51.1,,96.0,30.13,4.6,Clear
25168,3,San Jose,Santa Clara,CA,50.0,,94.0,30.18,,Clear
25169,3,Berkeley,Alameda,CA,53.1,,93.0,30.12,3.5,Partly Cloudy
25170,3,Redwood City,San Mateo,CA,51.8,,94.0,30.13,,Clear
25171,2,Castro Valley,Alameda,CA,53.1,,83.0,30.12,3.5,Mostly Cloudy
25172,2,Aptos,Santa Cruz,CA,50.0,,100.0,30.12,4.6,Clear
25173,2,Hayward,Alameda,CA,53.1,,80.0,30.19,4.6,Scattered Clouds
25174,2,Half Moon Bay,San Mateo,CA,53.6,,100.0,30.19,,Partly Cloudy
25175,3,Fremont,Alameda,CA,57.2,,94.0,30.19,4.6,Scattered Clouds
25176,3,Dixon,Solano,CA,64.4,,52.0,30.19,3.5,Clear
25177,3,Dixon,Solano,CA,64.4,,52.0,30.19,3.5,Clear
25178,3,Lathrop,San Joaquin,CA,57.0,,87.0,30.16,4.6,Clear
25179,3,Milpitas,Santa Clara,CA,59.0,,78.0,30.19,,Scattered Clouds
25180,2,Milpitas,Santa Clara,CA,59.0,,78.0,30.19,,Scattered Clouds
25181,3,Milpitas,Santa Clara,CA,59.0,,78.0,30.19,,Scattered Clouds
25182,3,Oakland,Alameda,CA,61.0,,83.0,30.21,,Mostly Cloudy
25183,2,Sacramento,Sacramento,CA,57.9,,72.0,30.18,,Clear
25184,3,Tracy,San Joaquin,CA,55.0,,83.0,30.18,,Partly Cloudy
25185,3,Richmond,Contra Costa,CA,61.0,,70.0,30.16,3.5,Clear
25186,2,Antioch,Contra Costa,CA,61.0,,70.0,30.16,3.5,Clear
25187,3,Stockton,San Joaquin,CA,61.0,,78.0,30.17,4.6,Clear
25188,2,Rancho Cordova,Sacramento,CA,57.2,,77.0,30.18,,Clear
25189,2,Sebastopol,Sonoma,CA,55.9,,87.0,30.18,3.5,Partly Cloudy
25190,2,Santa Rosa,Sonoma,CA,55.9,,87.0,30.18,3.5,Partly Cloudy
25191,2,Newark,Alameda,CA,60.8,,82.0,30.21,4.6,Scattered Clouds
25192,3,Sacramento,Sacramento,CA,57.9,,72.0,30.18,,Clear
25193,2,Sacramento,Sacramento,CA,57.9,,72.0,30.18,,Clear
25194,2,Sacramento,Sacramento,CA,57.9,,72.0,30.18,,Clear
25195,2,Greenbrae,Marin,CA,57.2,,94.0,30.21,,Scattered Clouds
25196,2,Fremont,Alameda,CA,61.0,,72.0,30.2,,Scattered Clouds
25197,2,Orinda,Contra Costa,CA,64.9,,56.0,30.15,8.1,Clear
25198,3,Hayward,Alameda,CA,64.9,,61.0,30.22,5.8,Scattered Clouds
25199,2,Sacramento,Sacramento,CA,64.0,,58.0,30.18,,Clear
25200,3,San Ramon,Contra Costa,CA,63.0,,60.0,30.18,12.7,Clear
25201,3,Walnut Creek,Contra Costa,CA,64.9,,56.0,30.15,8.1,Clear
25202,2,San Jose,Santa Clara,CA,66.2,,60.0,30.21,12.7,Partly Cloudy
25203,2,Sacramento,Sacramento,CA,64.0,,58.0,30.18,,Clear
25204,2,Sacramento,Sacramento,CA,62.6,,59.0,30.2,3.5,Clear
25205,2,Roseville,Placer,CA,62.6,,59.0,30.2,3.5,Clear
